"Partner","Trial","PlayerResp","RT","PartnerResp","CoopRate","SocRep","index","Rating","ID"
"D",19,0,17851,0,70,"High",6271,1,6
"D",37,1,690,1,70,"High",6289,1,6
"D",34,0,1919,1,70,"High",6286,1,6
"D",30,1,25100,0,70,"High",6282,1,6
"D",78,1,4616,1,70,"High",6328,1,6
"D",67,1,703,1,70,"High",6317,1,6
"D",97,1,1386,0,70,"High",6347,1,6
"A",84,1,859,0,30,"High",4157,1,7
"A",88,1,701,0,30,"High",4161,1,7
"A",90,1,668,0,30,"High",4163,1,7
"A",28,0,924,0,30,"High",4101,1,7
"A",13,1,1282,0,30,"High",4086,1,7
"A",71,1,669,0,30,"High",4144,1,7
"A",73,1,493,1,30,"High",4146,1,7
"A",77,1,870,0,30,"High",4150,1,7
"A",5,0,2795,1,30,"High",4078,1,7
"A",3,1,1260,0,30,"High",4076,1,7
"A",37,0,810,1,30,"High",4110,1,7
"A",50,1,1381,0,30,"High",4123,1,7
"A",34,1,816,0,30,"High",4107,1,7
"A",66,1,6516,0,30,"High",4139,1,7
"A",41,0,1827,0,30,"High",4114,1,7
"A",96,1,749,0,30,"High",4169,1,7
"A",18,1,842,0,30,"High",4091,1,7
"A",30,0,1229,0,30,"High",4103,1,7
"A",45,1,1047,0,30,"High",4118,1,7
"A",11,1,956,1,30,"High",4084,1,7
"A",61,1,712,0,30,"High",4134,1,7
"A",59,1,580,0,30,"High",4132,1,7
"A",56,0,1105,0,30,"High",4129,1,7
"A",24,1,1701,0,30,"High",4097,1,7
"A",99,1,798,0,30,"High",4172,1,7
"B",87,1,525,1,70,"Low",4160,1,7
"B",2,0,2086,1,70,"Low",4075,1,7
"B",69,1,959,0,70,"Low",4142,1,7
"B",44,0,524,0,70,"Low",4117,1,7
"B",54,0,372,1,70,"Low",4127,1,7
"B",46,0,771,1,70,"Low",4119,1,7
"B",27,0,842,1,70,"Low",4100,1,7
"B",74,0,921,0,70,"Low",4147,1,7
"B",92,1,740,1,70,"Low",4165,1,7
"B",81,0,562,0,70,"Low",4154,1,7
"B",40,0,573,0,70,"Low",4113,1,7
"B",52,0,491,1,70,"Low",4125,1,7
"B",67,0,484,1,70,"Low",4140,1,7
"B",14,0,867,0,70,"Low",4087,1,7
"B",94,0,598,1,70,"Low",4167,1,7
"B",8,0,908,0,70,"Low",4081,1,7
"B",31,0,553,0,70,"Low",4104,1,7
"B",10,0,860,1,70,"Low",4083,1,7
"B",62,0,508,0,70,"Low",4135,1,7
"B",79,1,1086,1,70,"Low",4152,1,7
"B",57,0,505,1,70,"Low",4130,1,7
"B",33,0,501,0,70,"Low",4106,1,7
"B",23,0,565,1,70,"Low",4096,1,7
"B",100,0,805,0,70,"Low",4173,1,7
"B",20,0,593,1,70,"Low",4093,1,7
"C",16,0,1074,1,30,"Low",4089,2,7
"C",39,0,740,1,30,"Low",4112,2,7
"C",42,0,1288,1,30,"Low",4115,2,7
"C",86,1,801,0,30,"Low",4159,2,7
"C",1,0,3892,0,30,"Low",4074,2,7
"C",6,0,643,1,30,"Low",4079,2,7
"C",36,0,451,1,30,"Low",4109,2,7
"C",80,0,803,0,30,"Low",4153,2,7
"C",70,0,827,0,30,"Low",4143,2,7
"C",82,1,611,0,30,"Low",4155,2,7
"C",9,0,800,0,30,"Low",4082,2,7
"C",53,0,386,0,30,"Low",4126,2,7
"C",75,0,707,0,30,"Low",4148,2,7
"C",47,0,1790,0,30,"Low",4120,2,7
"C",65,0,763,0,30,"Low",4138,2,7
"C",95,1,790,1,30,"Low",4168,2,7
"C",49,0,822,0,30,"Low",4122,2,7
"C",22,0,638,0,30,"Low",4095,2,7
"C",32,0,603,1,30,"Low",4105,2,7
"C",91,0,539,0,30,"Low",4164,2,7
"C",26,0,709,1,30,"Low",4099,2,7
"C",19,0,1079,0,30,"Low",4092,2,7
"C",60,0,476,0,30,"Low",4133,2,7
"C",63,0,431,0,30,"Low",4136,2,7
"C",97,0,627,0,30,"Low",4170,2,7
"D",4,1,2250,1,70,"High",4077,3,7
"D",43,1,527,0,70,"High",4116,3,7
"D",83,1,569,1,70,"High",4156,3,7
"D",85,1,463,1,70,"High",4158,3,7
"D",38,1,993,0,70,"High",4111,3,7
"D",29,1,749,1,70,"High",4102,3,7
"D",68,1,539,1,70,"High",4141,3,7
"D",15,1,916,1,70,"High",4088,3,7
"D",72,1,594,1,70,"High",4145,3,7
"D",78,1,555,1,70,"High",4151,3,7
"D",35,1,695,1,70,"High",4108,3,7
"D",7,1,828,0,70,"High",4080,3,7
"D",76,1,608,1,70,"High",4149,3,7
"D",51,1,713,1,70,"High",4124,3,7
"D",64,1,645,1,70,"High",4137,3,7
"D",25,1,849,1,70,"High",4098,3,7
"D",12,1,858,1,70,"High",4085,3,7
"D",93,1,1228,0,70,"High",4166,3,7
"D",55,1,524,1,70,"High",4128,3,7
"D",48,1,784,1,70,"High",4121,3,7
"D",98,1,588,1,70,"High",4171,3,7
"D",17,1,806,1,70,"High",4090,3,7
"D",89,1,630,1,70,"High",4162,3,7
"D",58,1,607,0,70,"High",4131,3,7
"D",21,1,688,1,70,"High",4094,3,7
"A",8,1,797,0,30,"High",2296,3,8
"A",85,0,2012,0,30,"High",2373,3,8
"A",69,1,234,0,30,"High",2357,3,8
"A",46,1,235,1,30,"High",2334,3,8
"A",78,1,492,0,30,"High",2366,3,8
"A",38,0,734,0,30,"High",2326,3,8
"A",49,1,579,0,30,"High",2337,3,8
"A",34,1,18041,1,30,"High",2322,3,8
"A",53,1,749,1,30,"High",2341,3,8
"A",75,1,420,1,30,"High",2363,3,8
"A",61,1,3831,0,30,"High",2349,3,8
"A",83,1,280,1,30,"High",2371,3,8
"A",4,1,1575,0,30,"High",2292,3,8
"A",30,1,592,1,30,"High",2318,3,8
"A",59,1,231,1,30,"High",2347,3,8
"A",93,1,657,0,30,"High",2381,3,8
"A",99,1,685,0,30,"High",2387,3,8
"A",18,1,522,0,30,"High",2306,3,8
"A",42,1,300,0,30,"High",2330,3,8
"A",11,1,2882,0,30,"High",2299,3,8
"A",13,1,698,1,30,"High",2301,3,8
"A",91,1,619,1,30,"High",2379,3,8
"A",67,1,3010,1,30,"High",2355,3,8
"A",26,0,646,0,30,"High",2314,3,8
"A",22,1,639,0,30,"High",2310,3,8
"B",48,1,529,0,70,"Low",2336,2,8
"B",86,0,286,1,70,"Low",2374,2,8
"B",33,1,5063,1,70,"Low",2321,2,8
"B",5,1,12511,1,70,"Low",2293,2,8
"B",51,1,620,0,70,"Low",2339,2,8
"B",81,1,128,1,70,"Low",2369,2,8
"B",94,1,568,1,70,"Low",2382,2,8
"B",65,1,1091,0,70,"Low",2353,2,8
"B",1,0,21990,0,70,"Low",2289,2,8
"B",31,1,3540,0,70,"Low",2319,2,8
"B",70,1,264,1,70,"Low",2358,2,8
"B",57,1,884,1,70,"Low",2345,2,8
"B",28,1,246,1,70,"Low",2316,2,8
"B",37,0,795,0,70,"Low",2325,2,8
"B",89,1,1624,1,70,"Low",2377,2,8
"B",9,1,1566,1,70,"Low",2297,2,8
"B",16,0,3777,1,70,"Low",2304,2,8
"B",79,1,747,1,70,"Low",2367,2,8
"B",54,1,1843,0,70,"Low",2342,2,8
"B",24,1,654,1,70,"Low",2312,2,8
"B",73,1,215,1,70,"Low",2361,2,8
"B",97,0,530,1,70,"Low",2385,2,8
"B",41,1,290,0,70,"Low",2329,2,8
"B",63,1,1264,0,70,"Low",2351,2,8
"B",19,1,243,1,70,"Low",2307,2,8
"C",72,1,1654,0,30,"Low",2360,1,8
"C",66,1,253,1,30,"Low",2354,1,8
"C",84,1,2254,1,30,"Low",2372,1,8
"C",58,1,813,0,30,"Low",2346,1,8
"C",21,1,263,1,30,"Low",2309,1,8
"C",40,1,1488,0,30,"Low",2328,1,8
"C",96,0,732,0,30,"Low",2384,1,8
"C",45,1,662,0,30,"Low",2333,1,8
"C",56,1,269,0,30,"Low",2344,1,8
"C",98,0,624,0,30,"Low",2386,1,8
"C",36,0,2982,1,30,"Low",2324,1,8
"C",7,1,567,0,30,"Low",2295,1,8
"C",50,1,368,1,30,"Low",2338,1,8
"C",10,1,673,1,30,"Low",2298,1,8
"C",27,1,670,0,30,"Low",2315,1,8
"C",2,0,3001,0,30,"Low",2290,1,8
"C",74,0,685,1,30,"Low",2362,1,8
"C",64,1,419,1,30,"Low",2352,1,8
"C",77,0,5531,0,30,"Low",2365,1,8
"C",17,0,897,0,30,"Low",2305,1,8
"C",43,1,302,0,30,"Low",2331,1,8
"C",87,0,258,0,30,"Low",2375,1,8
"C",90,1,14921,0,30,"Low",2378,1,8
"C",15,1,870,1,30,"Low",2303,1,8
"C",32,1,543,0,30,"Low",2320,1,8
"D",20,1,615,0,70,"High",2308,2,8
"D",29,1,1057,1,70,"High",2317,2,8
"D",47,1,658,0,70,"High",2335,2,8
"D",35,1,893,1,70,"High",2323,2,8
"D",39,1,430,1,70,"High",2327,2,8
"D",95,1,739,0,70,"High",2383,2,8
"D",92,1,1052,0,70,"High",2380,2,8
"D",80,1,805,0,70,"High",2368,2,8
"D",44,1,259,1,70,"High",2332,2,8
"D",88,1,253,1,70,"High",2376,2,8
"D",25,1,2609,0,70,"High",2313,2,8
"D",68,1,1090,0,70,"High",2356,2,8
"D",100,1,565,1,70,"High",2388,2,8
"D",3,1,1165,0,70,"High",2291,2,8
"D",71,1,614,1,70,"High",2359,2,8
"D",52,1,741,1,70,"High",2340,2,8
"D",14,1,765,0,70,"High",2302,2,8
"D",60,1,1431,1,70,"High",2348,2,8
"D",76,1,2384,1,70,"High",2364,2,8
"D",55,1,30,0,70,"High",2343,2,8
"D",62,1,258,1,70,"High",2350,2,8
"D",12,1,1311,1,70,"High",2300,2,8
"D",82,1,1074,0,70,"High",2370,2,8
"D",6,0,4845,1,70,"High",2294,2,8
"D",23,1,789,0,70,"High",2311,2,8
"A",25,0,1836,0,30,"High",1118,4,9
"A",30,1,1047,0,30,"High",1123,4,9
"A",76,1,1405,0,30,"High",1169,4,9
"A",37,1,490,0,30,"High",1130,4,9
"A",50,1,1552,0,30,"High",1143,4,9
"A",10,1,837,0,30,"High",1104,4,9
"A",96,1,436,1,30,"High",1189,4,9
"A",85,1,945,1,30,"High",1178,4,9
"A",15,1,582,1,30,"High",1109,4,9
"A",99,1,567,0,30,"High",1192,4,9
"A",35,0,1300,0,30,"High",1128,4,9
"A",68,0,3385,0,30,"High",1161,4,9
"A",56,1,1730,0,30,"High",1149,4,9
"A",17,1,798,0,30,"High",1111,4,9
"A",42,0,1947,0,30,"High",1135,4,9
"A",90,1,1766,0,30,"High",1183,4,9
"A",7,1,2173,0,30,"High",1101,4,9
"A",23,1,678,0,30,"High",1116,4,9
"A",63,1,555,0,30,"High",1156,4,9
"A",83,1,1231,0,30,"High",1176,4,9
"A",72,0,1891,0,30,"High",1165,4,9
"A",78,1,620,0,30,"High",1171,4,9
"A",45,0,653,0,30,"High",1138,4,9
"A",2,1,10214,0,30,"High",1096,4,9
"A",59,1,1399,0,30,"High",1152,4,9
"B",67,0,324,1,70,"Low",1160,2,9
"B",82,0,581,1,70,"Low",1175,2,9
"B",77,0,905,1,70,"Low",1170,2,9
"B",28,0,957,1,70,"Low",1121,2,9
"B",94,0,614,0,70,"Low",1187,2,9
"B",11,0,5905,1,70,"Low",1105,2,9
"B",69,0,688,0,70,"Low",1162,2,9
"B",58,0,826,1,70,"Low",1151,2,9
"B",98,0,1275,1,70,"Low",1191,2,9
"B",52,0,628,0,70,"Low",1145,2,9
"B",21,0,3107,1,70,"Low",1114,2,9
"B",89,0,442,0,70,"Low",1182,2,9
"B",16,0,755,0,70,"Low",1110,2,9
"B",54,0,2190,1,70,"Low",1147,2,9
"B",36,0,670,1,70,"Low",1129,2,9
"B",39,0,693,1,70,"Low",1132,2,9
"B",32,0,542,0,70,"Low",1125,2,9
"B",62,0,604,1,70,"Low",1155,2,9
"B",6,1,1702,1,70,"Low",1100,2,9
"B",19,0,841,1,70,"Low",1113,2,9
"B",4,0,1566,0,70,"Low",1098,2,9
"B",43,0,1135,0,70,"Low",1136,2,9
"B",46,0,677,0,70,"Low",1139,2,9
"B",87,0,511,1,70,"Low",1180,2,9
"B",73,0,475,1,70,"Low",1166,2,9
"C",64,0,703,0,30,"Low",1157,1,9
"C",1,0,33494,1,30,"Low",1095,1,9
"C",95,0,594,0,30,"Low",1188,1,9
"C",13,0,1461,0,30,"Low",1107,1,9
"C",92,0,775,1,30,"Low",1185,1,9
"C",100,0,816,0,30,"Low",1193,1,9
"C",60,0,860,0,30,"Low",1153,1,9
"C",48,0,1672,0,30,"Low",1141,1,9
"C",75,0,2711,0,30,"Low",1168,1,9
"C",33,0,490,1,30,"Low",1126,1,9
"C",81,0,1785,0,30,"Low",1174,1,9
"C",27,0,708,0,30,"Low",1120,1,9
"C",18,0,778,0,30,"Low",1112,1,9
"C",51,0,697,0,30,"Low",1144,1,9
"C",44,0,469,0,30,"Low",1137,1,9
"C",55,0,1368,0,30,"Low",1148,1,9
"C",9,0,17286,1,30,"Low",1103,1,9
"C",70,0,520,1,30,"Low",1163,1,9
"C",66,0,701,0,30,"Low",1159,1,9
"C",31,0,893,0,30,"Low",1124,1,9
"C",40,0,696,1,30,"Low",1133,1,9
"C",86,0,745,0,30,"Low",1179,1,9
"C",79,0,703,0,30,"Low",1172,1,9
"C",22,0,646,0,30,"Low",1115,1,9
"C",5,0,2315,1,30,"Low",1099,1,9
"D",12,1,570,1,70,"High",1106,5,9
"D",97,0,629,0,70,"High",1190,5,9
"D",65,1,1788,1,70,"High",1158,5,9
"D",26,1,679,1,70,"High",1119,5,9
"D",49,0,869,1,70,"High",1142,5,9
"D",14,0,1317,0,70,"High",1108,5,9
"D",29,1,2660,0,70,"High",1122,5,9
"D",80,1,413,1,70,"High",1173,5,9
"D",91,1,2560,0,70,"High",1184,5,9
"D",38,0,508,1,70,"High",1131,5,9
"D",24,1,888,1,70,"High",1117,5,9
"D",8,1,2923,0,70,"High",1102,5,9
"D",57,1,1193,0,70,"High",1150,5,9
"D",84,1,2182,0,70,"High",1177,5,9
"D",71,1,541,1,70,"High",1164,5,9
"D",41,1,698,1,70,"High",1134,5,9
"D",34,1,507,1,70,"High",1127,5,9
"D",47,1,425,1,70,"High",1140,5,9
"D",93,1,770,0,70,"High",1186,5,9
"D",53,1,6589,1,70,"High",1146,5,9
"D",61,1,476,0,70,"High",1154,5,9
"D",3,1,4621,0,70,"High",1097,5,9
"D",74,1,473,1,70,"High",1167,5,9
"D",88,0,1302,0,70,"High",1181,5,9
"A",47,0,855,0,30,"High",147,1,10
"A",37,0,1437,0,30,"High",137,1,10
"A",69,0,599,0,30,"High",169,1,10
"A",74,0,453,0,30,"High",174,1,10
"A",17,0,826,0,30,"High",117,1,10
"A",50,0,670,1,30,"High",150,1,10
"A",57,0,960,0,30,"High",157,1,10
"A",3,1,8389,0,30,"High",103,1,10
"A",77,0,909,0,30,"High",177,1,10
"A",25,0,796,1,30,"High",125,1,10
"A",34,0,792,0,30,"High",134,1,10
"A",6,1,4655,0,30,"High",106,1,10
"A",15,0,1013,0,30,"High",115,1,10
"A",100,0,598,0,30,"High",200,1,10
"A",88,0,412,0,30,"High",188,1,10
"A",84,0,605,0,30,"High",184,1,10
"A",29,0,1663,0,30,"High",129,1,10
"A",90,0,347,1,30,"High",190,1,10
"A",23,0,807,0,30,"High",123,1,10
"A",12,0,619,0,30,"High",112,1,10
"A",66,0,800,1,30,"High",166,1,10
"A",54,0,645,0,30,"High",154,1,10
"A",96,0,334,0,30,"High",196,1,10
"A",42,0,426,0,30,"High",142,1,10
"A",63,0,989,1,30,"High",163,1,10
"B",5,0,2418,1,70,"Low",105,1,10
"B",44,0,437,1,70,"Low",144,1,10
"B",83,0,501,1,70,"Low",183,1,10
"B",9,0,419,1,70,"Low",109,1,10
"B",30,0,934,1,70,"Low",130,1,10
"B",67,0,635,0,70,"Low",167,1,10
"B",56,0,1081,1,70,"Low",156,1,10
"B",1,0,3044,0,70,"Low",101,1,10
"B",48,0,661,1,70,"Low",148,1,10
"B",87,0,631,0,70,"Low",187,1,10
"B",33,0,788,0,70,"Low",133,1,10
"B",72,0,421,1,70,"Low",172,1,10
"B",80,0,406,1,70,"Low",180,1,10
"B",93,0,719,1,70,"Low",193,1,10
"B",21,0,450,1,70,"Low",121,1,10
"B",76,0,614,1,70,"Low",176,1,10
"B",59,0,855,1,70,"Low",159,1,10
"B",98,0,420,1,70,"Low",198,1,10
"B",27,0,726,1,70,"Low",127,1,10
"B",39,0,600,1,70,"Low",139,1,10
"B",52,0,347,1,70,"Low",152,1,10
"B",89,0,428,1,70,"Low",189,1,10
"B",18,0,764,1,70,"Low",118,1,10
"B",61,0,365,0,70,"Low",161,1,10
"B",14,0,430,1,70,"Low",114,1,10
"C",85,0,495,0,30,"Low",185,1,10
"C",32,0,452,0,30,"Low",132,1,10
"C",68,0,720,0,30,"Low",168,1,10
"C",70,0,510,0,30,"Low",170,1,10
"C",46,0,1799,1,30,"Low",146,1,10
"C",7,0,1040,0,30,"Low",107,1,10
"C",81,0,902,0,30,"Low",181,1,10
"C",16,0,721,0,30,"Low",116,1,10
"C",92,0,312,0,30,"Low",192,1,10
"C",75,0,330,0,30,"Low",175,1,10
"C",58,0,722,0,30,"Low",158,1,10
"C",35,0,713,0,30,"Low",135,1,10
"C",49,0,680,0,30,"Low",149,1,10
"C",43,0,395,0,30,"Low",143,1,10
"C",2,0,1349,0,30,"Low",102,1,10
"C",79,0,1276,0,30,"Low",179,1,10
"C",40,0,633,1,30,"Low",140,1,10
"C",19,0,677,0,30,"Low",119,1,10
"C",26,0,730,0,30,"Low",126,1,10
"C",94,0,506,0,30,"Low",194,1,10
"C",64,0,813,0,30,"Low",164,1,10
"C",24,0,752,1,30,"Low",124,1,10
"C",99,0,562,0,30,"Low",199,1,10
"C",55,0,1298,0,30,"Low",155,1,10
"C",11,0,762,0,30,"Low",111,1,10
"D",4,1,1005,1,70,"High",104,4,10
"D",38,1,601,1,70,"High",138,4,10
"D",8,1,654,1,70,"High",108,4,10
"D",22,1,803,1,70,"High",122,4,10
"D",36,1,543,0,70,"High",136,4,10
"D",41,1,1252,1,70,"High",141,4,10
"D",95,1,404,1,70,"High",195,4,10
"D",71,1,650,0,70,"High",171,4,10
"D",45,1,705,1,70,"High",145,4,10
"D",82,1,580,1,70,"High",182,4,10
"D",20,1,624,1,70,"High",120,4,10
"D",10,0,163,1,70,"High",110,4,10
"D",97,0,372,1,70,"High",197,4,10
"D",86,0,1481,1,70,"High",186,4,10
"D",51,1,379,0,70,"High",151,4,10
"D",73,0,283,1,70,"High",173,4,10
"D",60,1,903,1,70,"High",160,4,10
"D",28,1,486,0,70,"High",128,4,10
"D",31,1,823,1,70,"High",131,4,10
"D",62,1,1011,0,70,"High",162,4,10
"D",78,1,609,1,70,"High",178,4,10
"D",13,1,714,1,70,"High",113,4,10
"D",65,1,1174,1,70,"High",165,4,10
"D",53,1,1206,1,70,"High",153,4,10
"D",91,1,398,1,70,"High",191,4,10
"A",50,0,1117,0,30,"High",1442,1,11
"A",8,1,2781,0,30,"High",1400,1,11
"A",21,0,2345,0,30,"High",1413,1,11
"A",89,0,470,1,30,"High",1481,1,11
"A",44,0,1751,1,30,"High",1436,1,11
"A",100,0,5757,1,30,"High",1492,1,11
"A",25,0,1369,0,30,"High",1417,1,11
"A",12,0,2137,1,30,"High",1404,1,11
"A",73,0,842,0,30,"High",1465,1,11
"A",34,0,1221,1,30,"High",1426,1,11
"A",31,0,1141,1,30,"High",1423,1,11
"A",46,0,1508,0,30,"High",1438,1,11
"A",78,0,786,0,30,"High",1470,1,11
"A",64,0,1218,0,30,"High",1456,1,11
"A",81,0,733,0,30,"High",1473,1,11
"A",87,0,665,1,30,"High",1479,1,11
"A",1,1,16031,0,30,"High",1393,1,11
"A",16,0,1015,0,30,"High",1408,1,11
"A",38,1,692,1,30,"High",1430,1,11
"A",59,0,8126,0,30,"High",1451,1,11
"A",96,0,716,0,30,"High",1488,1,11
"A",66,0,2514,0,30,"High",1458,1,11
"A",55,0,954,1,30,"High",1447,1,11
"A",69,0,2493,0,30,"High",1461,1,11
"A",18,0,1095,0,30,"High",1410,1,11
"B",51,1,881,1,70,"Low",1443,3,11
"B",9,1,5892,1,70,"Low",1401,3,11
"B",86,1,746,1,70,"Low",1478,3,11
"B",37,1,877,0,70,"Low",1429,3,11
"B",94,1,734,0,70,"Low",1486,3,11
"B",76,1,1090,1,70,"Low",1468,3,11
"B",7,1,1091,0,70,"Low",1399,3,11
"B",23,1,737,1,70,"Low",1415,3,11
"B",42,1,1224,1,70,"Low",1434,3,11
"B",53,1,1215,1,70,"Low",1445,3,11
"B",4,1,3830,1,70,"Low",1396,3,11
"B",15,1,1178,1,70,"Low",1407,3,11
"B",47,1,874,1,70,"Low",1439,3,11
"B",84,1,749,0,70,"Low",1476,3,11
"B",61,1,1043,0,70,"Low",1453,3,11
"B",19,1,814,1,70,"Low",1411,3,11
"B",80,1,774,1,70,"Low",1472,3,11
"B",68,1,1471,1,70,"Low",1460,3,11
"B",90,1,717,0,70,"Low",1482,3,11
"B",27,1,832,0,70,"Low",1419,3,11
"B",71,0,194,1,70,"Low",1463,3,11
"B",97,1,672,0,70,"Low",1489,3,11
"B",29,1,1141,1,70,"Low",1421,3,11
"B",33,1,750,1,70,"Low",1425,3,11
"B",58,1,701,0,70,"Low",1450,3,11
"C",22,0,2804,0,30,"Low",1414,1,11
"C",45,1,1829,1,30,"Low",1437,1,11
"C",32,0,2866,0,30,"Low",1424,1,11
"C",92,0,707,0,30,"Low",1484,1,11
"C",35,0,740,0,30,"Low",1427,1,11
"C",14,1,1775,0,30,"Low",1406,1,11
"C",82,0,805,1,30,"Low",1474,1,11
"C",5,1,4185,1,30,"Low",1397,1,11
"C",3,1,3900,0,30,"Low",1395,1,11
"C",88,0,508,0,30,"Low",1480,1,11
"C",28,1,1013,0,30,"Low",1420,1,11
"C",49,1,1029,0,30,"Low",1441,1,11
"C",99,0,1789,0,30,"Low",1491,1,11
"C",39,0,1523,0,30,"Low",1431,1,11
"C",11,0,6763,0,30,"Low",1403,1,11
"C",67,0,4868,0,30,"Low",1459,1,11
"C",95,0,818,0,30,"Low",1487,1,11
"C",17,0,983,1,30,"Low",1409,1,11
"C",72,1,3279,0,30,"Low",1464,1,11
"C",62,1,1456,0,30,"Low",1454,1,11
"C",41,1,901,0,30,"Low",1433,1,11
"C",74,1,980,0,30,"Low",1466,1,11
"C",54,0,1001,0,30,"Low",1446,1,11
"C",57,0,1011,0,30,"Low",1449,1,11
"C",79,0,930,1,30,"Low",1471,1,11
"D",91,1,915,1,70,"High",1483,2,11
"D",48,0,3836,1,70,"High",1440,2,11
"D",77,1,869,1,70,"High",1469,2,11
"D",85,1,901,0,70,"High",1477,2,11
"D",75,0,1285,1,70,"High",1467,2,11
"D",13,1,8166,0,70,"High",1405,2,11
"D",2,0,1757,1,70,"High",1394,2,11
"D",98,0,508,0,70,"High",1490,2,11
"D",10,0,1109,1,70,"High",1402,2,11
"D",43,0,1631,1,70,"High",1435,2,11
"D",60,1,831,0,70,"High",1452,2,11
"D",52,1,2393,1,70,"High",1444,2,11
"D",65,0,1377,0,70,"High",1457,2,11
"D",20,0,7486,1,70,"High",1412,2,11
"D",93,0,833,0,70,"High",1485,2,11
"D",56,1,1377,1,70,"High",1448,2,11
"D",24,0,916,1,70,"High",1416,2,11
"D",63,1,696,1,70,"High",1455,2,11
"D",83,1,542,1,70,"High",1475,2,11
"D",30,0,1394,1,70,"High",1422,2,11
"D",70,1,1349,0,70,"High",1462,2,11
"D",6,0,1402,1,70,"High",1398,2,11
"D",26,0,946,0,70,"High",1418,2,11
"D",36,0,692,1,70,"High",1428,2,11
"D",40,0,2160,0,70,"High",1432,2,11
"A",22,0,1388,0,30,"High",618,0,12
"A",61,0,1439,1,30,"High",656,0,12
"A",93,0,453,1,30,"High",688,0,12
"A",77,0,2576,1,30,"High",672,0,12
"A",91,1,551,0,30,"High",686,0,12
"A",70,0,1242,1,30,"High",665,0,12
"A",67,0,1067,1,30,"High",662,0,12
"A",39,1,34487,0,30,"High",635,0,12
"A",53,0,648,0,30,"High",649,0,12
"A",6,0,1582,0,30,"High",602,0,12
"A",47,0,723,0,30,"High",643,0,12
"A",30,0,78,1,30,"High",626,0,12
"A",73,0,773,0,30,"High",668,0,12
"A",4,1,1434,0,30,"High",600,0,12
"A",49,0,522,0,30,"High",645,0,12
"A",26,0,1257,0,30,"High",622,0,12
"A",10,0,2965,0,30,"High",606,0,12
"A",15,1,1859,0,30,"High",611,0,12
"A",83,1,800,0,30,"High",678,0,12
"A",86,0,363,0,30,"High",681,0,12
"A",33,0,349,0,30,"High",629,0,12
"A",20,0,1521,0,30,"High",616,0,12
"A",44,0,712,1,30,"High",640,0,12
"A",57,0,1546,0,30,"High",653,0,12
"A",97,0,2706,0,30,"High",692,0,12
"B",21,0,458,0,70,"Low",617,1,12
"B",7,0,544,1,70,"Low",603,1,12
"B",78,0,742,1,70,"Low",673,1,12
"B",35,0,129,0,70,"Low",631,1,12
"B",88,0,7717,1,70,"Low",683,1,12
"B",99,1,1643,1,70,"Low",694,1,12
"B",41,1,1576,1,70,"Low",637,1,12
"B",63,0,586,1,70,"Low",658,1,12
"B",9,0,2047,0,70,"Low",605,1,12
"B",69,0,698,1,70,"Low",664,1,12
"B",75,0,724,0,70,"Low",670,1,12
"B",37,0,182,1,70,"Low",633,1,12
"B",17,0,978,1,70,"Low",613,1,12
"B",2,0,3542,1,70,"Low",598,1,12
"B",13,0,446,1,70,"Low",609,1,12
"B",27,0,475,1,70,"Low",623,1,12
"B",90,0,2980,0,70,"Low",685,1,12
"B",84,0,680,1,70,"Low",679,1,12
"B",55,1,1956,0,70,"Low",651,1,12
"B",59,0,2118,0,70,"Low",654,1,12
"B",29,0,181,1,70,"Low",625,1,12
"B",94,0,438,0,70,"Low",689,1,12
"B",65,0,1805,1,70,"Low",660,1,12
"B",48,1,301,1,70,"Low",644,1,12
"B",52,1,1064,1,70,"Low",648,1,12
"C",60,0,382,1,30,"Low",655,1,12
"C",25,0,1422,1,30,"Low",621,1,12
"C",62,0,655,0,30,"Low",657,1,12
"C",45,1,426,1,30,"Low",641,1,12
"C",5,0,3190,0,30,"Low",601,1,12
"C",92,0,988,0,30,"Low",687,1,12
"C",23,0,713,0,30,"Low",619,1,12
"C",100,1,639,0,30,"Low",695,1,12
"C",71,0,377,0,30,"Low",666,1,12
"C",36,0,143,1,30,"Low",632,1,12
"C",80,1,6980,0,30,"Low",675,1,12
"C",76,0,484,0,30,"Low",671,1,12
"C",18,0,451,0,30,"Low",614,1,12
"C",66,0,310,1,30,"Low",661,1,12
"C",32,0,190,0,30,"Low",628,1,12
"C",85,0,579,0,30,"Low",680,1,12
"C",12,0,853,0,30,"Low",608,1,12
"C",82,1,4704,0,30,"Low",677,1,12
"C",40,1,1401,1,30,"Low",636,1,12
"C",50,1,364,0,30,"Low",646,1,12
"C",1,0,4148,0,30,"Low",597,1,12
"C",56,1,1265,0,30,"Low",652,1,12
"C",14,0,498,0,30,"Low",610,1,12
"C",43,1,588,1,30,"Low",639,1,12
"C",95,0,493,0,30,"Low",690,1,12
"D",31,0,533,1,70,"High",627,4,12
"D",79,1,586,0,70,"High",674,4,12
"D",19,1,1075,1,70,"High",615,4,12
"D",28,0,249,0,70,"High",624,4,12
"D",24,1,976,0,70,"High",620,4,12
"D",64,1,494,1,70,"High",659,4,12
"D",42,1,1288,1,70,"High",638,4,12
"D",87,1,531,1,70,"High",682,4,12
"D",81,1,2346,1,70,"High",676,4,12
"D",34,0,192,1,70,"High",630,4,12
"D",74,1,576,1,70,"High",669,4,12
